region,hemisphere,F_mean,p_value,p_value_std,sample_size,fraction_significant,count_significant,NPVR,num,anat,n,timepoint,NPVR_CI_low,NPVR_CI_high,std_p,std_p_low,std_p_high,proba_significant,group,metric,test,analysis,study,significant,r_mean
lh-precuneus,lh,4.974596558523401,0.02850026166958849,0.009648151362752062,198.0,1.0,26,0.1205596743827299,145.03639641805876,1203.0257808894269,198,baseline,0.1172754539903093,0.123937504614241,0.008134528170326052,0.007912931824479157,0.008362440656930628,0.9884605905365376,simulated,cortical volume,F,Group differences,cross-sectional,True,
rh-precuneus,rh,2.3386180794828983,0.13190020949067624,0.030294847068667554,198.0,0.0,0,0.1002712584633309,120.98382535878918,1206.5653429794424,198,baseline,0.0975397239472911,0.1030806496625295,0.024841028545916456,0.02416432289838621,0.025537022273784748,1.2182346872197206e-05,simulated,cortical volume,F,Group differences,cross-sectional,False,
lh-rostralanteriorcingulate,lh,4.781826823344122,0.031785397416254246,0.011012765603924403,198.0,0.9230769230769231,24,0.1584856014386832,87.1200294193564,549.7031189490258,198,baseline,0.1541682237847127,0.1629260369204456,0.011753828503352924,0.011433637166926627,0.01208314622470461,0.9255981002815821,simulated,cortical volume,F,Group differences,cross-sectional,True,
rh-rostralanteriorcingulate,rh,10.140782331458464,0.0020141583580149582,0.001224038381369711,198.0,1.0,26,0.153741837472793,63.38764460629128,412.2992520985621,198,baseline,0.1495536868297063,0.1580493625977783,0.0008508059965976714,0.0008276288072238086,0.0008746438033201335,1.0,simulated,cortical volume,F,Group differences,cross-sectional,True,
lh-rostralmiddlefrontal,lh,7.169741209017151,0.010581889211843352,0.009710644711241155,198.0,1.0,26,0.1556296671667517,313.0644899317948,2011.599045549312,198,baseline,0.1513900893046544,0.1599900853361554,0.0036007761359642316,0.0035026857713806882,0.0037016623614060094,0.9999999998383802,simulated,cortical volume,F,Group differences,cross-sectional,True,
rh-rostralmiddlefrontal,rh,16.105950540851566,9.59781237659516e-05,4.895716702088177e-05,198.0,1.0,26,0.1764470731150288,394.837530482926,2237.7108529622637,198,baseline,0.1716403989209061,0.1813907515123135,5.869933907514353e-05,5.710028394000613e-05,6.0343971935284515e-05,1.0,simulated,cortical volume,F,Group differences,cross-sectional,True,
lh-superiorfrontal,lh,2.464394454355161,0.12250049826715699,0.03176824862521942,198.0,0.0,0,0.1091370636031664,271.21813773457006,2485.114852647558,198,baseline,0.1061640116959711,0.1121948561420447,0.02540062398108028,0.024708674142247432,0.026112296404067727,0.00017381335772429825,simulated,cortical volume,F,Group differences,cross-sectional,False,
rh-superiorfrontal,rh,2.100286281879831,0.1519427123403567,0.029230428400404403,198.0,0.0,0,0.1354507801937126,355.4848306322435,2624.4576083198112,198,baseline,0.1317609044806342,0.139245828103079,0.03777569917656131,0.03674663434033958,0.038834095355452555,0.00021618573487155315,simulated,cortical volume,F,Group differences,cross-sectional,False,
lh-superiorparietal,lh,0.994347930199316,0.3336983248380906,0.0869031398081922,198.0,0.0,0,0.1306042692151913,224.3119423018032,1717.4931849449235,198,baseline,0.1270464194906472,0.1342635280111214,0.0632239699788779,0.06150165733530491,0.0649953735451552,3.3599504741418246e-11,simulated,cortical volume,F,Group differences,cross-sectional,False,
rh-superiorparietal,rh,0.0293063259903052,0.8953791826326802,0.08583670305294762,198.0,0.0,0,0.1656211911327158,262.6947257326247,1586.1178387620805,198,baseline,0.1611094296658735,0.1702615509317225,0.13005054036245917,0.1265077750150032,0.1336942848326548,1.3134499553549943e-06,simulated,cortical volume,F,Group differences,cross-sectional,False,
lh-superiortemporal,lh,5.848101640904769,0.0185420691610858,0.00914249455086697,198.0,1.0,26,0.1174554648262895,174.54947684799822,1486.0907247367984,198,baseline,0.1142558076045959,0.1207463215906079,0.005169369402445496,0.005028548282163024,0.005314204334480865,0.9999940259105753,simulated,cortical volume,F,Group differences,cross-sectional,True,
rh-superiortemporal,rh,6.167294358970337,0.014606716481003014,0.004969744754675026,198.0,1.0,26,0.1095651687790874,139.86629754451636,1276.5580439758562,198,baseline,0.1065804546659674,0.1126349559306992,0.004126923234531689,0.004014499859848579,0.0042425510025735315,0.9999999894703967,simulated,cortical volume,F,Group differences,cross-sectional,True,
lh-supramarginal,lh,2.1099203992023674,0.14949289895212947,0.020060278339237344,198.0,0.0,0,0.098303667228574,178.33054388598967,1814.0782425882285,198,baseline,0.0956257327516039,0.1010579306316,0.027284767119347256,0.02654149048862801,0.028049229297163764,7.814626060629552e-07,simulated,cortical volume,F,Group differences,cross-sectional,False,
rh-supramarginal,rh,1.4553708410044985,0.23562095148006368,0.04812645309715158,198.0,0.0,0,0.1430471928483772,211.0791813153793,1475.591216523295,198,baseline,0.1391503798365924,0.1470550763717027,0.0550055893582755,0.05350715732291626,0.05654673106745615,1.0098327808272305e-06,simulated,cortical volume,F,Group differences,cross-sectional,False,
lh-temporalpole,lh,0.5539923247899368,0.5771761822470036,0.24236167683213686,198.0,0.0,0,0.410241069452235,163.32994582853203,398.1316303767797,198,baseline,0.3990655076982588,0.4217351672398919,0.247567827845762,0.24082372113776654,0.2545041612219802,0.007917166610799612,simulated,cortical volume,F,Group differences,cross-sectional,False,
rh-temporalpole,rh,1.0438741881192988,0.37053799350979044,0.19116410221732416,198.0,0.0,0,0.366074970656963,151.53368941838983,413.9416828920192,198,baseline,0.3561025574935895,0.3763316266177204,0.17287849291186858,0.1681690320184222,0.17772218714649254,0.007912977144121666,simulated,cortical volume,F,Group differences,cross-sectional,False,
lh-transversetemporal,lh,2.6714602067327275,0.10734551931318456,0.02698386534774829,198.0,0.0,0,0.1559208368155868,31.87000219057162,204.39860920106145,198,baseline,0.1516733270699369,0.1602894129503083,0.032746434372734924,0.03185437400431871,0.0336639210577708,0.019638303655915117,simulated,cortical volume,F,Group differences,cross-sectional,False,
rh-transversetemporal,rh,3.378159782579092,0.07597324551174969,0.03959534338902698,198.0,0.23076923076923078,6,0.1820984539206673,25.391933665246828,139.44068781775067,198,baseline,0.1771378279165199,0.1872004722026009,0.026955897432722375,0.026221579689266146,0.02771114536891623,0.16583689537179958,simulated,cortical volume,F,Group differences,cross-sectional,False,
lh-BrainSegVolNotVent,lh,13.853404846478462,0.00026049495427774065,2.958355339322291e-05,198.0,1.0,26,0.0254340503680745,2748.4335500323227,108061.18216555168,198,baseline,0.0247411899459776,0.0261466593285991,2.958355339322291e-05,2.3576081602969122e-05,2.4915364835809192e-05,1.0,sampled,cortical volume,F,Group differences,cross-sectional,True,
rh-BrainSegVolNotVent,rh,13.853404846478462,0.00026049495427774065,2.958355339322291e-05,198.0,1.0,26,0.0254340503680745,2748.4335500323227,108061.18216555168,198,baseline,0.0247411899459776,0.0261466593285991,2.958355339322291e-05,2.3576081602969122e-05,2.4915364835809192e-05,1.0,sampled,cortical volume,F,Group differences,cross-sectional,True,
lh-bankssts,lh,2.338784022127328,0.13309936779893217,0.03645347680956978,198.0,0.0,0,0.1741807583646439,81.50348956448927,467.92476005795857,198,baseline,0.1694358218714313,0.1790609393568704,0.03645347680956978,0.041972278768524184,0.04435659224967927,0.002068307594947413,sampled,cortical volume,F,Group differences,cross-sectional,False,
rh-bankssts,rh,1.734169180092509,0.20579752274442983,0.07837247556066833,198.0,0.0,0,0.1787403088564449,62.112330128578776,347.50040730020334,198,baseline,0.1738711635945697,0.1837482389287196,0.07837247556066833,0.05818287087813375,0.061488057241068934,0.004197415007328528,sampled,cortical volume,F,Group differences,cross-sectional,False,
lh-caudalanteriorcingulate,lh,1.3231372066169544,0.2557156208600777,0.041532824274205335,198.0,0.0,0,0.1479180237533074,59.082949209859926,399.4303581853989,198,baseline,0.1438885222429188,0.1520623777836038,0.041532824274205335,0.0591033024560516,0.06246077564934485,5.132313998033517e-13,sampled,cortical volume,F,Group differences,cross-sectional,False,
rh-caudalanteriorcingulate,rh,21.129480212397688,8.442868673615194e-06,3.8407875143517024e-06,198.0,1.0,26,0.1231442691714339,58.06105941202434,471.48811554677616,198,baseline,0.1197896406682195,0.1265945143498016,3.8407875143517024e-06,3.9652169456629385e-06,4.190468480643656e-06,1.0,sampled,cortical volume,F,Group differences,cross-sectional,True,
lh-caudalmiddlefrontal,lh,2.837071292186207,0.09780515117776144,0.026601466681117496,198.0,0.0,0,0.1251635401171438,126.47532084646706,1010.4805339326088,198,baseline,0.1217539037445761,0.1286703610492282,0.026601466681117496,0.023555645679251665,0.024893768011377007,0.018696811092423812,sampled,cortical volume,F,Group differences,cross-sectional,False,
rh-caudalmiddlefrontal,rh,0.21938952953191235,0.6599418640977736,0.10510273812327792,198.0,0.0,0,0.1332242021285834,135.3976447317759,1016.3141724136182,198,baseline,0.1295949816314739,0.136956865971804,0.10510273812327792,0.09249664218915088,0.09775108625089571,3.0622474692918906e-13,sampled,cortical volume,F,Group differences,cross-sectional,False,
lh-cuneus,lh,0.658552079146652,0.43195229991426987,0.09492503109665154,198.0,0.0,0,0.1170819346541779,64.51694482371408,551.0409869317261,198,baseline,0.1138924529361484,0.1203623258833643,0.09492503109665154,0.06522290573323673,0.06892801439025073,5.159460249380303e-09,sampled,cortical volume,F,Group differences,cross-sectional,False,
rh-cuneus,rh,1.5586476423271118,0.22008029439579602,0.04919737170711689,198.0,0.0,0,0.1224049013713863,76.52914269368031,625.2130579435271,198,baseline,0.1190704143194395,0.1258344310085087,0.04919737170711689,0.04348726216896086,0.04595763710427975,6.638271080093821e-07,sampled,cortical volume,F,Group differences,cross-sectional,False,
lh-eTIV,lh,5.582752669966903,0.019127772135261886,3.984343585182257e-05,198.0,1.0,26,0.0006775018545617,114.82821427547876,169487.675203119,198,baseline,0.0006590457213808,0.0006964840412503,3.984343585182257e-05,3.3019155149015126e-05,3.489486976514144e-05,1.0,sampled,cortical volume,F,Group differences,cross-sectional,True,
rh-eTIV,rh,5.582752669966903,0.019127772135261886,3.984343585182257e-05,198.0,1.0,26,0.0006775018545617,114.82821427547876,169487.675203119,198,baseline,0.0006590457213808,0.0006964840412503,3.984343585182257e-05,3.3019155149015126e-05,3.489486976514144e-05,1.0,sampled,cortical volume,F,Group differences,cross-sectional,True,
lh-entorhinal,lh,1.9291286880535954,0.20485442140425408,0.12220696074190018,198.0,0.038461538461538464,1,0.3637805212166657,135.59204688304243,372.7303661822083,198,baseline,0.3538706121839626,0.3739728914971259,0.12220696074190018,0.10746161126284604,0.11356616826947674,0.06600446479618695,sampled,cortical volume,F,Group differences,cross-sectional,False,
rh-entorhinal,rh,1.4580250880688248,0.2806535778050803,0.17557113789786472,198.0,0.0,0,0.3389892195252126,123.55064292637805,364.4677641944565,198,baseline,0.3297546615083993,0.3484869893203889,0.17557113789786472,0.12663197591878692,0.13382554120013856,0.059153996677214486,sampled,cortical volume,F,Group differences,cross-sectional,False,
lh-frontalpole,lh,2.6025081520624913,0.13859883637287038,0.10258572803996487,198.0,0.15384615384615385,4,0.3591808000050567,56.61336750232563,157.6180227382104,198,baseline,0.3493961940496882,0.3692442957058148,0.10258572803996487,0.07593266074709365,0.08024615698773718,0.20271076159693766,sampled,cortical volume,F,Group differences,cross-sectional,False,
rh-frontalpole,rh,3.9196336092090998,0.06647907636748283,0.057364739296634305,198.0,0.5769230769230769,15,0.3778968950366788,69.8161404919627,184.74917737862415,198,baseline,0.3676024355064392,0.3884847766229938,0.057364739296634305,0.04165727391501201,0.044023692958674185,0.49308697144722174,sampled,cortical volume,F,Group differences,cross-sectional,False,
lh-fusiform,lh,2.476428136289438,0.12704243706987167,0.05129894121598845,198.0,0.0,0,0.1570814574934679,197.54387595998244,1257.588763894663,198,baseline,0.1528023307571643,0.16148255179509,0.05129894121598845,0.03535152760118775,0.03735973697918674,0.03731825889796418,sampled,cortical volume,F,Group differences,cross-sectional,False,
rh-fusiform,rh,1.4802054124109059,0.23534842879005785,0.06512630739029997,198.0,0.0,0,0.156776669851862,200.1480391892401,1276.6442824583503,198,baseline,0.152505845972986,0.1611692246404564,0.06512630739029997,0.057920708110054266,0.06121100182859348,3.6501272886613746e-05,sampled,cortical volume,F,Group differences,cross-sectional,False,
lh-inferiorparietal,lh,2.3661611901781563,0.1281758133651665,0.02517458327852109,198.0,0.0,0,0.0916726387815729,156.10730204368966,1702.8778064919054,198,baseline,0.0891753431372792,0.0942411146194866,0.02517458327852109,0.021792013454611302,0.023029949372932436,4.0260315956789084e-05,sampled,cortical volume,F,Group differences,cross-sectional,False,
rh-inferiorparietal,rh,1.9635272856262609,0.1667068411036673,0.03386581151310699,198.0,0.0,0,0.0931063525084376,185.3137029692044,1990.3443532750423,198,baseline,0.0905700004227362,0.0957149980100032,0.03386581151310699,0.027037031847675017,0.02857292080620293,1.8946690247549297e-06,sampled,cortical volume,F,Group differences,cross-sectional,False,
lh-inferiortemporal,lh,1.6122104999511637,0.2138252638512356,0.05669073933174565,198.0,0.0,0,0.1317339377064384,211.06583778240352,1602.2130777928437,198,baseline,0.1281453141736983,0.1354248474536577,0.05669073933174565,0.04556842536134999,0.04815702464859087,3.3143538521734704e-05,sampled,cortical volume,F,Group differences,cross-sectional,False,
rh-inferiortemporal,rh,0.5464068952291048,0.47807285018659756,0.10632478661324583,198.0,0.0,0,0.1143040116045029,176.71507059998075,1546.0093492730853,198,baseline,0.1111902045395033,0.1175065712328158,0.10632478661324583,0.06735541034022614,0.07118165989385702,9.534464304901462e-09,sampled,cortical volume,F,Group differences,cross-sectional,False,
lh-insula,lh,10.634063747422102,0.00178632162327568,0.0013710281856885603,198.0,1.0,26,0.2065107121011975,154.73237218105652,749.2704402918926,198,baseline,0.2008850607761703,0.2122967108610466,0.0013710281856885603,0.0008784087745483994,0.0009283084212812162,1.0,sampled,cortical volume,F,Group differences,cross-sectional,True,
rh-insula,rh,8.085321545385112,0.008040981187883047,0.00812474465111937,198.0,1.0,26,0.2778051048648454,206.1979497364716,742.2395993651328,198,baseline,0.2702372908740807,0.285588623578587,0.00812474465111937,0.004014587536324754,0.004242643659675258,0.9979490339664768,sampled,cortical volume,F,Group differences,cross-sectional,True,
lh-isthmuscingulate,lh,2.808275086625847,0.09968203353914486,0.028987246412912462,198.0,0.0,0,0.126383228385466,59.49544980087592,470.7543125850223,198,baseline,0.1229403659354082,0.1299242224349451,0.028987246412912462,0.024126975537477335,0.02549755332646901,0.023663418060209503,sampled,cortical volume,F,Group differences,cross-sectional,False,
rh-isthmuscingulate,rh,0.8955164868070239,0.35337950269271257,0.06655222443199306,198.0,0.0,0,0.1411713067668144,55.793820761088185,395.2206864051202,198,baseline,0.1373255956127152,0.145126631880791,0.06655222443199306,0.06984620216472119,0.07381394578777448,1.6688571981557274e-11,sampled,cortical volume,F,Group differences,cross-sectional,False,
lh-lateraloccipital,lh,0.4364587406494251,0.516258637888277,0.06580475743175565,198.0,0.0,0,0.0950445382047058,164.37498065622475,1729.452146973409,198,baseline,0.0924553871294537,0.0977074876206827,0.06580475743175565,0.05917990845767359,0.06254173339759012,1.3251303881557173e-23,sampled,cortical volume,F,Group differences,cross-sectional,False,
rh-lateraloccipital,rh,2.4319826756267298,0.1229832306971391,0.02400413831602313,198.0,0.0,0,0.0888939795987103,161.50901278913574,1816.872340716748,198,baseline,0.0864723786607824,0.0913846032108363,0.02400413831602313,0.020452048126038732,0.0216138648177909,6.578664872923755e-05,sampled,cortical volume,F,Group differences,cross-sectional,False,
